id,datetime,minor,size,comment,user,delta
74461895,2024-08-01 13:29:26+00:00,False,119861,"Anulowanie wersji [[Special:Diff/74461249|74461249]] autorstwa [[Special:Contributions/Libertyspreader|Libertyspreader]] ([[User talk:Libertyspreader|dyskusja]]) [[WP:POV]], [[WP:Unikaj wyrażeń zwodniczych]] ("" mimo swojej masowości były dokładnie planowane i niezwykle brutalne. Oprawcy stosowali skrajnie okrutne metody mordu"") - pisanie pod tezę, zawieranie opinii i swojego zdania w tekście","{'id': 397877, 'name': 'Hoa binh'}",-4434.0
74461249,2024-08-01 11:29:22+00:00,False,124295,Przeredagowaną edycje przywracam.,"{'id': 1232783, 'name': 'Libertyspreader'}",4434.0
74460470,2024-08-01 08:55:24+00:00,True,119861,infobox,"{'id': 63206, 'name': 'Andros64'}",142.0
74460170,2024-08-01 07:58:41+00:00,True,119719,to terytorium miało ówcześnie swoją nazwę,"{'id': 19873, 'name': 'Malarz pl'}",-81.0
74456935,2024-07-31 18:44:27+00:00,False,119800,[[WP:POP|Popups]]: Przywrócenie wersji autorstwa M.Tomma z dnia 2024-07-15 17:30:21,"{'id': 397877, 'name': 'Hoa binh'}",-4795.0
74402595,2024-07-25 12:06:39+00:00,True,124595,dr,"{'id': 19873, 'name': 'Malarz pl'}",-96.0
74400341,2024-07-25 06:26:50+00:00,False,124691,/* Początki zbrodni */„aresztowani” nie miało miejsca przy bezprawnym mordzie,"{'id': 350761, 'name': 'Qbens'}",-9.0
74400292,2024-07-25 06:14:41+00:00,False,124700,/* Motywy eksterminacji */Podkreślenie subiektywnej wypowiedzi - kursywa,"{'id': 350761, 'name': 'Qbens'}",8.0
74400289,2024-07-25 06:13:32+00:00,False,124692,/* Motywy eksterminacji */Lit.,"{'id': 350761, 'name': 'Qbens'}",-1.0
74340195,2024-07-19 21:38:43+00:00,True,124693,"drobne redakcyjne, drobne merytoryczne","{'id': 1232783, 'name': 'Libertyspreader'}",20.0
74279357,2024-07-16 08:38:01+00:00,True,124673,drobne redakcyjne,"{'id': 1232783, 'name': 'Libertyspreader'}",-1.0
74276054,2024-07-15 20:33:50+00:00,True,124674,"poprawa linków wew., kierowały nie do tego koprowskiego","{'id': 1008277, 'name': 'Oooo93'}",6.0
74275870,2024-07-15 20:15:56+00:00,False,124668,"Dodane zdjęcie pomnika „Rzeź Wołyńska” w Domostawie, do galerii: Pomniki w Polsce.","{'id': 571917, 'name': 'Bluffer8'}",94.0
74274719,2024-07-15 17:43:06+00:00,False,124574,"merytoryczne, źródła/przypisy, opis zbrodni, bibliografia","{'id': 1232783, 'name': 'Libertyspreader'}",4774.0
74274638,2024-07-15 17:30:21+00:00,True,119800,/* Upamiętnienie */ int.,"{'id': 329174, 'name': 'M.Tomma'}",4.0
74250942,2024-07-12 11:07:18+00:00,True,119796,/* Upamiętnienie */ drobne,"{'id': 308741, 'name': 'Wolfgang121'}",-4.0
74250574,2024-07-12 09:52:38+00:00,True,119800,drobne,"{'id': 329174, 'name': 'M.Tomma'}",14.0
74246570,2024-07-11 15:32:55+00:00,False,119786,/* Polska reakcja */ drobne merytoryczne,"{'id': 1248835, 'name': 'Krystianusek'}",912.0
74245904,2024-07-11 13:06:10+00:00,True,118874,bez grafik,"{'id': 19873, 'name': 'Malarz pl'}",-20.0
74245482,2024-07-11 12:07:44+00:00,True,118894,"drobne merytoryczne, drobne techniczne","{'id': 1086724, 'name': 'Szczurexxx'}",25.0
74232326,2024-07-09 15:28:45+00:00,True,118869,/* Upamiętnienie */ drobne,"{'id': 308741, 'name': 'Wolfgang121'}",0.0
74232321,2024-07-09 15:28:01+00:00,True,118869,/* Upamiętnienie */ drobne,"{'id': 308741, 'name': 'Wolfgang121'}",114.0
74166897,2024-07-01 19:23:54+00:00,False,118755,drobne techniczne,"{'id': 467845, 'name': 'Paweł Ziemian'}",17.0
74154826,2024-06-30 15:12:57+00:00,False,118738,infobox,"{'id': 940509, 'name': 'Swam pl'}",37.0
74064792,2024-06-21 05:12:30+00:00,True,118701,drobne techniczne,"{'id': 1089398, 'name': 'NiktWażny'}",0.0
74062056,2024-06-20 20:34:32+00:00,False,118701,Dodanie treści i źródeł do artykułu.,"{'id': 1232783, 'name': 'Libertyspreader'}",7743.0
73870182,2024-05-28 01:50:44+00:00,True,110958,Dodanie myślnika.,"{'id': 571917, 'name': 'Bluffer8'}",1.0
73870179,2024-05-28 01:48:37+00:00,False,110957,Uaktualnienie liczby ofiar.,"{'id': 571917, 'name': 'Bluffer8'}",998.0
73132157,2024-03-15 16:08:50+00:00,True,109959,dr. tech.,"{'id': 717975, 'name': 'EmptyBot'}",-1.0
71614065,2023-10-25 22:00:04+00:00,True,109960,drobne techniczne,"{'id': 791973, 'name': 'Archiwald'}",25.0
71560666,2023-10-20 16:14:03+00:00,True,109935,[[WP:MARTWE|poprawa martwych linków zewnętrznych]],"{'id': 803317, 'name': 'Szoltys-bot'}",68.0
71308441,2023-09-20 14:58:50+00:00,True,109867,[[WP:MARTWE|poprawa martwych linków zewnętrznych]],"{'id': 803317, 'name': 'Szoltys-bot'}",34.0
71266592,2023-09-14 21:47:39+00:00,False,109833,poprawa linków,"{'id': 817397, 'name': 'Lelek 2v'}",-21.0
71191964,2023-09-04 16:20:02+00:00,False,109854,,"{'id': 1092723, 'name': 'Marcin Rychlewicz'}",-1.0
70958512,2023-07-31 17:24:08+00:00,False,109855,/* Polska reakcja */ int.,"{'id': 1248835, 'name': 'Krystianusek'}",0.0
70851326,2023-07-15 10:56:24+00:00,True,109855,Anulowanie wersji [[Special:Diff/70838532|70838532]] autorstwa [[Special:Contributions/NaNaImperarodtySanti|NaNaImperarodtySanti]] ([[User talk:NaNaImperarodtySanti|dyskusja]]) usuwanie uźródłowionych informacji,"{'id': 599979, 'name': 'Wojsław Brożyna'}",1759.0
70839832,2023-07-13 10:36:07+00:00,False,108096,"sprzątanie po wycofanej edycji bez źródeł, to nie jest pomnik ofiar Armii Czerwonej","{'id': 139824, 'name': 'Loraine'}",-7.0
70838702,2023-07-13 07:02:52+00:00,False,108103,"Anulowanie wersji [[Special:Diff/70838528|70838528]] autorstwa [[Special:Contributions/NaNaImperarodtySanti|NaNaImperarodtySanti]] ([[User talk:NaNaImperarodtySanti|dyskusja]]), bez źródła","{'id': 82204, 'name': 'Ciacho5'}",116.0
70838565,2023-07-13 06:39:28+00:00,False,107987,,"{'id': 1255891, 'name': 'NaNaImperarodtySanti'}",9.0
70838532,2023-07-13 06:33:32+00:00,False,107978,,"{'id': 1255891, 'name': 'NaNaImperarodtySanti'}",-1761.0
70838528,2023-07-13 06:32:14+00:00,False,109739,"Bandera podczas Rzezi Wołyńskiej przebywał w obozie koncentracyjnym, natomiast UPA przeżywało rozłam i walki wewnątrz organizacji. W rzeczywistości za rzeź odpowiadają wojska radzieckie. Była to prowokacja mająca na celu oskarżyć Ukraińców w celu usprawiedliwienia przesiedleń i włączenia Kresów Wschodnich w granice ZSRR, obecnie zaś służy rosyjskiej dezinformacji w celu skłócenis Ukrainy z Polską.","{'id': 1255891, 'name': 'NaNaImperarodtySanti'}",-116.0
70813355,2023-07-09 09:07:47+00:00,False,109855,jeszcze tu,"{'id': 817397, 'name': 'Lelek 2v'}",2.0
70813340,2023-07-09 09:05:27+00:00,False,109853,poprawa linków,"{'id': 817397, 'name': 'Lelek 2v'}",2.0
70776501,2023-07-03 10:18:21+00:00,False,109851,nowa sekcja,"{'id': 288246, 'name': 'Glaube'}",3949.0
70245198,2023-05-01 15:10:36+00:00,False,105902,"/* Krwawa niedziela – 11 lipca 1943 */ [[Pomoc:Słowniczek#W|wikizacja]], drobne redakcyjne","{'id': 288246, 'name': 'Glaube'}",56.0
70244049,2023-05-01 14:10:41+00:00,True,105846,[[WP:ZdB#Ludobójstwo dokonane przez nacjonalistów ukraińskich]],"{'id': 661950, 'name': 'Paweł Ziemian BOT'}",-624.0
70168490,2023-04-21 11:22:05+00:00,False,106470,/* Początki zbrodni */,"{'id': 126581, 'name': 'Tomasz91'}",4.0
70168442,2023-04-21 11:13:45+00:00,False,106466,/* Początki zbrodni */,"{'id': 126581, 'name': 'Tomasz91'}",23.0
70083731,2023-04-10 11:23:44+00:00,True,106443,infobox,"{'id': 63206, 'name': 'Andros64'}",119.0
70083608,2023-04-10 11:04:18+00:00,True,106324,infobox,"{'id': 1066263, 'name': 'Himislav12'}",-28.0
70052183,2023-04-05 15:48:43+00:00,True,106352,drobne merytoryczne,"{'id': 63206, 'name': 'Andros64'}",24.0
70052172,2023-04-05 15:46:33+00:00,True,106328,drobne merytoryczne,"{'id': 63206, 'name': 'Andros64'}",106.0
70052134,2023-04-05 15:41:47+00:00,True,106222,drobne redakcyjne,"{'id': 63206, 'name': 'Andros64'}",4.0
70052100,2023-04-05 15:40:21+00:00,True,106218,drobne redakcyjne,"{'id': 63206, 'name': 'Andros64'}",5.0
70052010,2023-04-05 15:32:36+00:00,True,106213,drobne redakcyjne,"{'id': 63206, 'name': 'Andros64'}",-12.0
70051999,2023-04-05 15:31:08+00:00,True,106225,drobne redakcyjne,"{'id': 63206, 'name': 'Andros64'}",-22.0
69986966,2023-03-28 23:16:50+00:00,True,106247,MalarzBOT: dodanie daty do szablonu [[szablon:fakt|fakt]] na podstawie edycji [[Specjalna:Diff/69986808]],"{'id': 31007, 'name': 'MalarzBOT'}",13.0
69986808,2023-03-28 22:44:01+00:00,True,106234,poproszę o źródło naukowe do daty zakończenia masakr Polaków w województwie wołyńskim,"{'id': 63206, 'name': 'Andros64'}",9.0
69986364,2023-03-28 21:31:02+00:00,True,106225,Anulowanie wersji 69985642 autorstwa [[Special:Contributions/Paranorek|Paranorek]] ([[User talk:Paranorek|dyskusja]]) ?,"{'id': 63206, 'name': 'Andros64'}",0.0
69985642,2023-03-28 20:28:03+00:00,True,106225,Poprawiona data w infoboxie zgodnie z informacjami z opisu,"{'id': 1157834, 'name': 'Paranorek'}",0.0
69854923,2023-03-14 07:53:00+00:00,False,106225,"rozszerzenie tekstu,  [[Pomoc:Słowniczek#W|wikizacja]], źródła/przypisy","{'id': 504772, 'name': 'Kuroczynski'}",598.0
69799050,2023-03-07 01:40:19+00:00,False,105627,+wikisłownik,"{'id': 922242, 'name': 'Zan-mir'}",34.0
69777327,2023-03-04 11:18:35+00:00,False,105593,drobne redakcyjne,"{'id': 817397, 'name': 'Lelek 2v'}",4.0
69772640,2023-03-03 16:20:25+00:00,False,105589,/* Upamiętnienie */ zdjęcie,"{'id': 1207916, 'name': 'Jwdys'}",142.0
69740159,2023-02-28 03:26:30+00:00,True,105447,lit.,"{'id': 1218848, 'name': 'OuroborosGD93'}",1.0
69740032,2023-02-28 02:15:13+00:00,True,105446,"ort., jęz., lit., int.","{'id': 1218848, 'name': 'OuroborosGD93'}",55.0
68578175,2022-10-24 16:30:29+00:00,True,105391,int.,"{'id': 717975, 'name': 'EmptyBot'}",1.0
68490949,2022-10-12 23:20:12+00:00,True,105390,[[WP:MARTWE|poprawa martwych linków zewnętrznych]],"{'id': 803317, 'name': 'Szoltys-bot'}",57.0
68132066,2022-09-11 23:26:06+00:00,True,105333,Bot poprawia linki archiwalne na szablony {{cytuj}},"{'id': 126431, 'name': 'MastiBot'}",1109.0
67662987,2022-07-24 09:16:26+00:00,True,104224,/* Upamiętnienie */ [[Pomoc:Słowniczek#W|wikizacja]]!,"{'id': 761283, 'name': 'BasileusAutokratorPL'}",137.0
67577532,2022-07-12 13:25:27+00:00,True,104087,szablon,"{'id': 1066263, 'name': 'Himislav12'}",56.0
67010531,2022-04-22 23:04:06+00:00,False,104031,,"{'id': 546007, 'name': 'Mati7'}",-1.0
66909175,2022-04-12 14:50:00+00:00,False,104032,"dr.red., dr.tech., us. cyt w przyp jako powielenie treści, link-popr","{'id': 264979, 'name': 'Ented'}",-393.0
66907485,2022-04-12 14:05:34+00:00,True,104425,/* Przełom 1943/1944 */ dr.red.,"{'id': 264979, 'name': 'Ented'}",34.0
66907339,2022-04-12 14:00:54+00:00,False,104391,/* Polska reakcja */  duble LW,"{'id': 264979, 'name': 'Ented'}",-80.0
66907290,2022-04-12 13:59:37+00:00,True,104471,/* Upamiętnienie */ dr.red.,"{'id': 264979, 'name': 'Ented'}",-40.0
66897060,2022-04-12 09:20:57+00:00,True,104511,/* Decyzja o eksterminacji Polaków */  wyd i tyt.,"{'id': 264979, 'name': 'Ented'}",29.0
66896956,2022-04-12 09:18:09+00:00,False,104482,"/* Decyzja o eksterminacji Polaków */  dr.red., styl","{'id': 264979, 'name': 'Ented'}",67.0
66895883,2022-04-12 08:51:13+00:00,True,104415,/* Tło wydarzeń */  dr.tech.,"{'id': 264979, 'name': 'Ented'}",-43.0
66895645,2022-04-12 08:44:42+00:00,False,104458,/* Krwawa niedziela – 11 lipca 1943 */  dr.red. - styl,"{'id': 264979, 'name': 'Ented'}",-19.0
66782234,2022-04-06 17:37:12+00:00,True,104477,ujednolicam zapis daty dostępu w szablonie cytowania,"{'id': 661950, 'name': 'Paweł Ziemian BOT'}",-8.0
66749624,2022-04-02 23:25:47+00:00,True,104485,"Zabezpieczył „[[Rzeź wołyńska]]”: częste wandalizmy ([edytowanie=Dozwolone tylko dla użytkowników automatycznie zatwierdzonych] (wygasa 23:25, 2 kwi 2025 (UTC)))","{'id': 60755, 'name': 'WTM'}",0.0
66727140,2022-03-31 11:57:44+00:00,True,104485,Wycofano edycje użytkownika [[Special:Contributions/82.160.31.254|82.160.31.254]] ([[User talk:82.160.31.254|dyskusja]]). Autor przywróconej wersji to [[:User:WTM|WTM]].,"{'id': 219980, 'name': 'Tokyotown8'}",0.0
66727131,2022-03-31 11:57:12+00:00,False,104485,prawda,"{'id': None, 'name': '82.160.31.254'}",0.0
66727126,2022-03-31 11:56:39+00:00,True,104485,Wycofano edycje użytkownika [[Special:Contributions/82.160.31.254|82.160.31.254]] ([[User talk:82.160.31.254|dyskusja]]). Autor przywróconej wersji to [[:User:Andros64|Andros64]].,"{'id': 60755, 'name': 'WTM'}",-2.0
66727122,2022-03-31 11:56:21+00:00,False,104487,prawda,"{'id': None, 'name': '82.160.31.254'}",2.0
66707417,2022-03-29 20:59:05+00:00,False,104485,drobne redakcyjne,"{'id': 63206, 'name': 'Andros64'}",-2.0
66707409,2022-03-29 20:58:29+00:00,False,104487,poprawa linków,"{'id': 63206, 'name': 'Andros64'}",-59.0
66707399,2022-03-29 20:56:49+00:00,False,104546,[[WP:POP|Popups]]: Przywrócenie wersji autorstwa Szczurexxx z dnia 2022-03-28 12:17:58,"{'id': 63206, 'name': 'Andros64'}",22.0
66706827,2022-03-29 20:19:37+00:00,False,104524,Poprawy bardzo wazne,"{'id': None, 'name': '31.0.125.64'}",0.0
66706790,2022-03-29 20:15:56+00:00,False,104524,Tak,"{'id': None, 'name': '31.0.125.64'}",-22.0
66696210,2022-03-28 12:17:58+00:00,False,104546,"drobne merytoryczne, drobne techniczne","{'id': 1086724, 'name': 'Szczurexxx'}",1181.0
66529548,2022-03-07 04:55:16+00:00,False,103365,Rescuing 2 sources and tagging 0 as dead.) #IABot (v2.0.8.6,"{'id': 981593, 'name': 'InternetArchiveBot'}",304.0
66487132,2022-03-02 18:10:12+00:00,True,103061,"Zabezpieczył „[[Rzeź wołyńska]]”: częste wandalizmy ([edytowanie=Dozwolone tylko dla użytkowników automatycznie zatwierdzonych] (wygasa 18:10, 16 mar 2022 (UTC)) [przenoszenie=Dozwolone tylko dla użytkowników automatycznie zatwierdzonych] (wygasa 18:10, 16 mar 2022 (UTC)))","{'id': 77940, 'name': 'Masti'}",0.0
66487129,2022-03-02 18:09:48+00:00,True,103061,Wycofano edycje użytkownika [[Special:Contributions/5.173.41.100|5.173.41.100]] ([[User talk:5.173.41.100|dyskusja]]). Autor przywróconej wersji to [[:User:Cyku new|Cyku new]].,"{'id': 77940, 'name': 'Masti'}",-7.0
66487113,2022-03-02 18:07:54+00:00,False,103068,Poprawione liczby,"{'id': None, 'name': '5.173.41.100'}",7.0
66487104,2022-03-02 18:06:42+00:00,False,103061,Wycofano ostatnią zmianę treści (wprowadzoną przez [[Specjalna:Wkład/31.0.92.173|31.0.92.173]]) i przywrócono wersję 66415428 autorstwa InternetArchiveBot/Zgodnie z [[WP:WER|zasadą weryfikowalności]] potrzebne źródło,"{'id': 147658, 'name': 'Cyku new'}",-2.0
66487099,2022-03-02 18:06:16+00:00,False,103063,Rozszerzono treść,"{'id': None, 'name': '31.0.92.173'}",2.0
66415428,2022-02-23 07:59:54+00:00,False,103061,Rescuing 1 sources and tagging 0 as dead.) #IABot (v2.0.8.6,"{'id': 981593, 'name': 'InternetArchiveBot'}",47.0
65786111,2021-12-31 13:58:22+00:00,True,103014,"nowy klucz sortowania [[Kategoria:Ludobójstwa]]: ""Wołyń"" za pomocą [[WP:Narzędzia/HotCat|HotCat]]","{'id': 483436, 'name': 'Logi Aer'}",8.0
65785908,2021-12-31 13:32:29+00:00,True,103006,"Usunięto kategorię ""Ludobójstwo""; Dodano kategorię ""Ludobójstwa"" za pomocą [[WP:Narzędzia/HotCat|HotCat]]","{'id': 483436, 'name': 'Logi Aer'}",0.0
65579579,2021-12-12 18:06:47+00:00,True,103006,Wycofano edycje użytkownika [[Special:Contributions/87.101.21.4|87.101.21.4]] ([[User talk:87.101.21.4|dyskusja]]). Autor przywróconej wersji to [[:User:2A01:11AF:434:E500:CDC7:E59:4D4F:E61C|2A01:11AF:434:E500:CDC7:E59:4D4F:E61C]].,"{'id': 74795, 'name': 'Kerim44'}",-3.0
65579572,2021-12-12 18:05:18+00:00,False,103009,Literówka,"{'id': None, 'name': '87.101.21.4'}",2.0
65579566,2021-12-12 18:03:28+00:00,False,103007,Literówka,"{'id': None, 'name': '87.101.21.4'}",1.0
65404288,2021-11-21 09:43:07+00:00,False,103006,/* Początki zbrodni */,"{'id': None, 'name': '2A01:11AF:434:E500:CDC7:E59:4D4F:E61C'}",-8.0
65398759,2021-11-20 18:00:09+00:00,False,103014,/* Tło wydarzeń */,"{'id': None, 'name': '2A01:11AF:434:E500:64DE:9EA:EEBF:B381'}",-25.0
65188178,2021-11-08 16:20:12+00:00,False,103039,drobne techniczne,"{'id': 30588, 'name': 'PMG'}",1.0
64870849,2021-10-22 10:20:27+00:00,False,103038,Rescuing 1 sources and tagging 0 as dead.) #IABot (v2.0.8.2,"{'id': 981593, 'name': 'InternetArchiveBot'}",133.0
64302139,2021-08-15 09:19:59+00:00,False,102905,/* Polska reakcja */ poprawa linków,"{'id': None, 'name': '176.221.120.173'}",11.0
64302131,2021-08-15 09:18:46+00:00,False,102894,/* Polska reakcja */ poprawa linków,"{'id': None, 'name': '176.221.120.173'}",4.0
64302128,2021-08-15 09:18:02+00:00,False,102890,"/* Polska reakcja */ drobne merytoryczne, źródła/przypisy","{'id': None, 'name': '176.221.120.173'}",627.0
64270974,2021-08-10 13:26:31+00:00,True,102263,/* Krwawa niedziela – 11 lipca 1943 */ drobne redakcyjne,"{'id': 24837, 'name': 'Masur'}",-15.0
63998773,2021-07-11 14:27:22+00:00,True,102278,"[[WP:Narzędzia/disFixer|poprawa przek.]], [[WP:SK]]+[[WP:SK/ToS|ToS]]","{'id': 491269, 'name': 'Sebek Adamowicz'}",177.0
63954138,2021-07-09 17:22:53+00:00,False,102101,/* Linki zewnętrzne */ kategoria nadrzędna dla zbrodni,"{'id': None, 'name': '95.40.85.149'}",-27.0
63855683,2021-06-29 21:36:07+00:00,True,102128,Wycofano edycje użytkownika [[Special:Contributions/37.30.45.8|37.30.45.8]] ([[User talk:37.30.45.8|dyskusja]]). Autor przywróconej wersji to [[:User:The Polish Bot|The Polish Bot]].,"{'id': 63206, 'name': 'Andros64'}",-1.0
63855663,2021-06-29 21:33:05+00:00,False,102129,,"{'id': None, 'name': '37.30.45.8'}",1.0
63201804,2021-05-04 13:35:32+00:00,True,102128,[[WP:CHECK]]: poprawiam błędy techniczne,"{'id': 479522, 'name': 'The Polish Bot'}",8.0
63189359,2021-05-03 10:29:50+00:00,False,102120,[[WP:CHECK]],"{'id': 471642, 'name': 'The Polish'}",-1.0
63165289,2021-05-01 04:07:47+00:00,False,102121,Rescuing 12 sources and tagging 0 as dead.) #IABot (v2.0.8,"{'id': 981593, 'name': 'InternetArchiveBot'}",480.0
63152589,2021-04-29 20:05:54+00:00,True,101641,Wycofano edycje użytkownika [[Special:Contributions/185.21.87.112|185.21.87.112]] ([[User talk:185.21.87.112|dyskusja]]). Autor przywróconej wersji to [[:User:Ciszema|Ciszema]].,"{'id': 63206, 'name': 'Andros64'}",-1.0
63152329,2021-04-29 19:52:22+00:00,False,101642,,"{'id': None, 'name': '185.21.87.112'}",1.0
62932231,2021-04-07 12:17:02+00:00,False,101641,Brak źródła. Wycofano ostatnią zmianę treści (wprowadzoną przez [[Specjalna:Wkład/93.183.194.6|93.183.194.6]]) i przywrócono wersję 62908268 autorstwa Paweł Ziemian BOT,"{'id': 734734, 'name': 'Ciszema'}",4.0
62932223,2021-04-07 12:16:12+00:00,False,101637,,"{'id': None, 'name': '93.183.194.6'}",-4.0
62908268,2021-04-05 05:33:11+00:00,False,101641,Przekształcam cytat na na nową formę [[Szablon:Cytat]] z nazwanymi parametrami,"{'id': 661950, 'name': 'Paweł Ziemian BOT'}",117.0
62710438,2021-03-21 16:15:37+00:00,False,101524,"usunięcie POV, drobne redakcyjne, przeniesienie fragmentu w bardziej odpowiednie miejsce","{'id': 1092400, 'name': 'Liwocz112'}",77.0
62688771,2021-03-20 19:34:59+00:00,False,101447,"drobne redakcyjne, źródła/przypisy, [[Pomoc:Słowniczek#W|wikizacja]]","{'id': 504772, 'name': 'Kuroczynski'}",43.0
62687191,2021-03-20 18:18:58+00:00,False,101404,drobne redakcyjne,"{'id': 504772, 'name': 'Kuroczynski'}",1.0
62687121,2021-03-20 18:15:14+00:00,True,101403,"drobne redakcyjne, źródła/przypisy","{'id': 504772, 'name': 'Kuroczynski'}",841.0
62636096,2021-03-15 11:55:50+00:00,True,100562,Wycofano edycje użytkownika [[Special:Contributions/95.40.209.189|95.40.209.189]] ([[User talk:95.40.209.189|dyskusja]]). Autor przywróconej wersji to [[:User:Adm02|Adm02]].,"{'id': 1051943, 'name': 'Miałczuś'}",-30.0
62636081,2021-03-15 11:55:17+00:00,False,100592,,"{'id': None, 'name': '95.40.209.189'}",30.0
61803570,2020-12-28 04:57:21+00:00,True,100562,Wycofano edycje użytkownika [[Special:Contributions/83.26.159.38|83.26.159.38]] ([[User talk:83.26.159.38|dyskusja]]). Autor przywróconej wersji to [[:User:Episeda|Episeda]].,"{'id': 397510, 'name': 'Adm02'}",0.0
61798407,2020-12-27 17:56:45+00:00,False,100562,abc @ kategorie,"{'id': None, 'name': '83.26.159.38'}",0.0
61779454,2020-12-25 18:44:08+00:00,False,100562,Anulowanie wersji 61778775 autorstwa [[Special:Contributions/83.26.244.55|83.26.244.55]] ([[User talk:83.26.244.55|dyskusja]]),"{'id': 341677, 'name': 'Episeda'}",1.0
61778775,2020-12-25 17:21:10+00:00,False,100561,,"{'id': None, 'name': '83.26.244.55'}",-1.0
61704920,2020-12-18 21:30:58+00:00,False,100562,Anulowanie wersji 61704799 autorstwa [[Special:Contributions/5.173.233.194|5.173.233.194]] ([[User talk:5.173.233.194|dyskusja]]) Brak źródeł,"{'id': 764646, 'name': 'IMnext'}",8.0
61704799,2020-12-18 21:16:50+00:00,False,100554,Prawdziwa liczba ofiar,"{'id': None, 'name': '5.173.233.194'}",-8.0
61467208,2020-11-24 13:15:34+00:00,True,100562,Wycofano edycje użytkownika [[Special:Contributions/185.15.2.222|185.15.2.222]] ([[User talk:185.15.2.222|dyskusja]]). Autor przywróconej wersji to [[:User:31.182.141.7|31.182.141.7]].,"{'id': 287550, 'name': 'Sidevar'}",0.0
61467171,2020-11-24 13:08:57+00:00,False,100562,XD,"{'id': None, 'name': '185.15.2.222'}",0.0
61228483,2020-10-31 15:09:46+00:00,False,100562,/* Decyzja o eksterminacji Polaków */ zmiana błędu,"{'id': None, 'name': '31.182.141.7'}",0.0
61228477,2020-10-31 15:08:43+00:00,False,100562,/* Decyzja o eksterminacjI Polaków */,"{'id': None, 'name': '31.182.141.7'}",0.0
61177513,2020-10-24 22:58:10+00:00,False,100562,Anulowanie wersji 61177112 autorstwa [[Special:Contributions/5.151.145.68|5.151.145.68]] ([[User talk:5.151.145.68|dyskusja]]). całość edycji stanowi obszernie skopiowany tekst ze strony podanej jako źródło,"{'id': 764646, 'name': 'IMnext'}",-6859.0
61177112,2020-10-24 21:57:25+00:00,False,107421,/* Polska samoobrona */,"{'id': None, 'name': '5.151.145.68'}",6859.0
