id,datetime,minor,size,comment,user,delta
71234908,2023-09-10 15:14:03+00:00,False,28025,"[[WP:SK]]+[[WP:SK/ToS|ToS]]+[[WP:SK/Bn|Bn]]+[[WP:SK/mSI|mSI]], drobne redakcyjne, drobne techniczne","{'id': 357169, 'name': 'Alan ffm'}",-140.0
71217138,2023-09-07 23:08:18+00:00,True,28165,drobne redakcyjne,"{'id': 1024, 'name': 'Micpol'}",0.0
71180803,2023-09-02 21:05:34+00:00,False,28165,/* Polityka historyczna */,"{'id': 1178196, 'name': 'Kronikarz dyplomacji'}",3.0
71180792,2023-09-02 21:04:52+00:00,False,28162,/* Polityka historyczna */,"{'id': 1178196, 'name': 'Kronikarz dyplomacji'}",7.0
70830768,2023-07-11 20:31:03+00:00,False,28155,/* Polityka historyczna */,"{'id': 1178196, 'name': 'Kronikarz dyplomacji'}",0.0
70830765,2023-07-11 20:30:47+00:00,False,28155,/* Polityka historyczna */,"{'id': 1178196, 'name': 'Kronikarz dyplomacji'}",519.0
70800458,2023-07-06 20:48:57+00:00,False,27636,/* Współpraca polityczna */ kolejność,"{'id': 1178196, 'name': 'Kronikarz dyplomacji'}",0.0
70768626,2023-07-02 00:04:11+00:00,False,27636,/* Okres współczesny */,"{'id': 1178196, 'name': 'Kronikarz dyplomacji'}",-5.0
70768623,2023-07-02 00:03:59+00:00,False,27641,/* Współpraca polityczna */,"{'id': 1178196, 'name': 'Kronikarz dyplomacji'}",53.0
70768620,2023-07-02 00:01:05+00:00,False,27588,/* Okres od 1991 r. */,"{'id': 1178196, 'name': 'Kronikarz dyplomacji'}",3.0
70768616,2023-07-01 23:59:26+00:00,False,27585,/* Polityka historyczna */,"{'id': 1178196, 'name': 'Kronikarz dyplomacji'}",13.0
70768613,2023-07-01 23:58:41+00:00,False,27572,/* Okres od 1991 r. */,"{'id': 1178196, 'name': 'Kronikarz dyplomacji'}",588.0
70291899,2023-05-05 22:30:25+00:00,False,26984,Anulowanie wersji 70223066 autorstwa [[Special:Contributions/2A01:111F:B80:8100:6119:A475:C54E:F899|2A01:111F:B80:8100:6119:A475:C54E:F899]] ([[User talk:2A01:111F:B80:8100:6119:A475:C54E:F899|dyskusja]]),"{'id': 1178196, 'name': 'Kronikarz dyplomacji'}",580.0
70291794,2023-05-05 22:13:13+00:00,False,26404,/* Historia */,"{'id': 1178196, 'name': 'Kronikarz dyplomacji'}",7.0
70291787,2023-05-05 22:12:53+00:00,False,26397,/* Historia */,"{'id': 1178196, 'name': 'Kronikarz dyplomacji'}",262.0
70223066,2023-04-28 15:58:12+00:00,False,26135,faktoidy ponadroczne usuwam,"{'id': None, 'name': '2A01:111F:B80:8100:6119:A475:C54E:F899'}",-580.0
70221991,2023-04-28 13:08:08+00:00,True,26715,Wycofanie edycji użytkownika [[Special:Contributions/5.173.27.57|5.173.27.57]] ([[User talk:5.173.27.57|dyskusja]]). Autor przywróconej wersji to [[User:Kronikarz dyplomacji|Kronikarz dyplomacji]].,"{'id': 36345, 'name': 'Bacus15'}",-20.0
70221985,2023-04-28 13:07:44+00:00,False,26735,/* Współpraca atomowaaaaa */,"{'id': None, 'name': '5.173.27.57'}",20.0
70142194,2023-04-18 16:14:50+00:00,False,26715,,"{'id': 1178196, 'name': 'Kronikarz dyplomacji'}",-43.0
69292960,2023-01-10 20:19:27+00:00,False,26758,drobne techniczne,"{'id': 33079, 'name': 'Salicyna'}",-5.0
69286504,2023-01-10 14:22:06+00:00,False,26763,"/* Historia */  ""nierzadko"" jest nieprezyzyjne i nierzetelne","{'id': None, 'name': '109.233.88.105'}",26.0
68759908,2022-11-15 21:01:11+00:00,False,26737,"[[WP:SK]]+[[WP:SK/ToS|ToS]]+[[WP:SK/mSI|mSI]]+[[WP:SK/Bn|Bn]], drobne redakcyjne, drobne techniczne, drobne merytoryczne","{'id': 357169, 'name': 'Alan ffm'}",-3.0
68731124,2022-11-12 15:14:45+00:00,True,26740,/* Współpraca polityczna */,"{'id': 1178196, 'name': 'Kronikarz dyplomacji'}",-1.0
68731117,2022-11-12 15:14:01+00:00,False,26741,/* Okres od 1991 r. */,"{'id': 1178196, 'name': 'Kronikarz dyplomacji'}",841.0
68690831,2022-11-08 16:04:36+00:00,False,25900,/* Polityka historyczna */,"{'id': None, 'name': '159.205.36.29'}",189.0
68528938,2022-10-18 16:30:17+00:00,False,25711,/* Współpraca polityczna */,"{'id': 1178196, 'name': 'Kronikarz dyplomacji'}",0.0
68528935,2022-10-18 16:29:23+00:00,False,25711,/* Współpraca wojskowa */,"{'id': 1178196, 'name': 'Kronikarz dyplomacji'}",344.0
67921149,2022-08-28 09:30:57+00:00,True,25367,[[WP:SK]]+[[WP:SK/mSI|mSI.v2]]+[[WP:SK/Bn|Bn]],"{'id': 64, 'name': 'Beno'}",262.0
67897897,2022-08-24 15:35:05+00:00,False,25105,"/* Współpraca polityczna */Zmiana określenia ""wojna ukraińsko-rosyjska"" na ""rosyjsko-ukraińska"". Zwyczajowo w takich określeniach agresora wymienia się w pierwszej kolejności.","{'id': None, 'name': '37.30.108.209'}",0.0
67862985,2022-08-19 08:45:33+00:00,False,25105,/* Polityka historyczna */,"{'id': 1178196, 'name': 'Kronikarz dyplomacji'}",482.0
67764052,2022-08-05 15:58:38+00:00,False,24623,/* Współpraca ekonomiczna */,"{'id': 1178196, 'name': 'Kronikarz dyplomacji'}",5.0
67595259,2022-07-15 10:52:57+00:00,True,24618,int.,"{'id': 717975, 'name': 'EmptyBot'}",1.0
67536346,2022-07-06 14:00:16+00:00,False,24617,,"{'id': None, 'name': '178.36.193.62'}",604.0
67378128,2022-06-12 18:06:52+00:00,False,24013,/* Lata 1945–1991 */,"{'id': 1178196, 'name': 'Kronikarz dyplomacji'}",-9.0
67361267,2022-06-09 21:57:22+00:00,False,24022,/* Współpraca polityczna */,"{'id': 1178196, 'name': 'Kronikarz dyplomacji'}",-54.0
67361227,2022-06-09 21:41:44+00:00,False,24076,/* Współpraca wojskowa */,"{'id': 1178196, 'name': 'Kronikarz dyplomacji'}",916.0
67361143,2022-06-09 21:14:45+00:00,False,23160,/* Polityka historyczna */,"{'id': 1178196, 'name': 'Kronikarz dyplomacji'}",221.0
67361110,2022-06-09 21:05:47+00:00,False,22939,,"{'id': 1178196, 'name': 'Kronikarz dyplomacji'}",1341.0
67322384,2022-06-04 01:42:41+00:00,False,21598,/* Współpraca polityczna */,"{'id': None, 'name': '77.254.38.27'}",-10.0
67322383,2022-06-04 01:41:53+00:00,False,21608,/* Współpraca polityczna */,"{'id': None, 'name': '77.254.38.27'}",8.0
67322380,2022-06-04 01:37:43+00:00,False,21600,/* Lata 1945–1991 */,"{'id': None, 'name': '77.254.38.27'}",730.0
67322372,2022-06-04 01:27:44+00:00,False,20870,/* Historia */,"{'id': None, 'name': '77.254.38.27'}",267.0
67322352,2022-06-04 01:04:15+00:00,False,20603,banalne zdanie,"{'id': None, 'name': '77.254.38.27'}",-38.0
67309298,2022-06-01 21:14:39+00:00,False,20641,,"{'id': 1178196, 'name': 'Kronikarz dyplomacji'}",930.0
67308366,2022-06-01 18:50:33+00:00,False,19711,/* Mniejszości narodowe i migracja ukraińska w Polsce */,"{'id': 1178196, 'name': 'Kronikarz dyplomacji'}",8.0
67308298,2022-06-01 18:40:37+00:00,False,19703,/* Współpraca polityczna */,"{'id': 1178196, 'name': 'Kronikarz dyplomacji'}",1.0
67308291,2022-06-01 18:39:40+00:00,False,19702,/* Współpraca polityczna */,"{'id': 1178196, 'name': 'Kronikarz dyplomacji'}",197.0
67308265,2022-06-01 18:35:21+00:00,False,19505,"przebudowa, porządki, uzupełnienia, mniej chaosu","{'id': 1178196, 'name': 'Kronikarz dyplomacji'}",-5240.0
67307725,2022-06-01 17:11:28+00:00,False,24745,/* Okres od 1991 r. */,"{'id': 1178196, 'name': 'Kronikarz dyplomacji'}",1216.0
67031663,2022-04-25 17:42:53+00:00,False,23529,/* Polsko-ukraińska współpraca wojskowa po 1989 roku = */,"{'id': None, 'name': '159.205.154.104'}",-2.0
67031661,2022-04-25 17:42:39+00:00,False,23531,/* Okres od 1991 r. */ przeniesienie z artykułu głównego,"{'id': None, 'name': '159.205.154.104'}",6611.0
66772688,2022-04-05 21:17:08+00:00,False,16920,/* Okres od 1991 r. */,"{'id': None, 'name': '37.128.17.137'}",355.0
66599124,2022-03-15 17:42:33+00:00,True,16565,"/* Okres od 1991 r. */ Minie trochę czasu, to znajdą się jakieś sensowne źródła i konkretne dane. Na razie jest to informacja typu ""Trawa jest zielona""","{'id': 761283, 'name': 'BasileusAutokratorPL'}",277.0
66584318,2022-03-13 15:26:23+00:00,False,16288,"gramatyka, [[WP:SK]]+[[WP:SK/Bn|Bn]]","{'id': 60755, 'name': 'WTM'}",0.0
66583220,2022-03-13 13:19:53+00:00,False,16288,/* Ambasadorowie Rzeczypospolitej Polskiej na Ukrainie */ jęz.,"{'id': None, 'name': '5.60.70.37'}",-1.0
66467739,2022-02-28 13:02:11+00:00,False,16289,Wycofano ostatnią zmianę treści (wprowadzoną przez [[Specjalna:Wkład/5.173.224.145|5.173.224.145]]) i przywrócono wersję 66458531 autorstwa Piastu; ogólniki bez [[WP:WER|źródełka]],"{'id': 19627, 'name': 'Piastu'}",-102.0
66467685,2022-02-28 12:57:39+00:00,False,16391,/* Okres od 1991 r. */,"{'id': None, 'name': '5.173.224.145'}",102.0
66458531,2022-02-27 13:42:17+00:00,True,16289,"/* Okres od 1991 r. */ prawilne faktowanie, edycja z 2019-11-25","{'id': 19627, 'name': 'Piastu'}",-42.0
66458467,2022-02-27 13:35:09+00:00,False,16331,/* Okres od 1991 r. */ Poprawiono literówkę,"{'id': None, 'name': '89.64.87.157'}",9.0
66443218,2022-02-26 07:28:18+00:00,False,16322,Rescuing 1 sources and tagging 0 as dead.) #IABot (v2.0.8.6,"{'id': 981593, 'name': 'InternetArchiveBot'}",135.0
65850629,2022-01-07 06:52:03+00:00,False,16187,,"{'id': 357169, 'name': 'Alan ffm'}",694.0
65849938,2022-01-07 02:16:49+00:00,True,15493,MalarzBOT: dodanie daty do szablonu [[szablon:fakt|fakt]] na podstawie edycji [[Specjalna:Diff/65849849]],"{'id': 31007, 'name': 'MalarzBOT'}",25.0
65849849,2022-01-07 01:38:15+00:00,False,15468,,"{'id': 357169, 'name': 'Alan ffm'}",-173.0
65848141,2022-01-06 22:30:17+00:00,False,15641,,"{'id': None, 'name': '37.128.34.231'}",148.0
64930332,2021-10-29 09:33:56+00:00,True,15493,/* Okres międzywojenny */ drobne merytoryczne,"{'id': 761283, 'name': 'BasileusAutokratorPL'}",58.0
64925108,2021-10-28 18:31:27+00:00,False,15435,Rescuing 1 sources and tagging 0 as dead.) #IABot (v2.0.8.2,"{'id': 981593, 'name': 'InternetArchiveBot'}",120.0
63697664,2021-06-15 07:40:15+00:00,True,15315,Wycofano edycje użytkownika [[Special:Contributions/5.173.140.152|5.173.140.152]] ([[User talk:5.173.140.152|dyskusja]]). Autor przywróconej wersji to [[:User:InternetArchiveBot|InternetArchiveBot]].,"{'id': 734734, 'name': 'Ciszema'}",608.0
63697650,2021-06-15 07:37:15+00:00,False,14707,Fortnite,"{'id': None, 'name': '5.173.140.152'}",-608.0
63207969,2021-05-05 06:01:00+00:00,False,15315,Rescuing 1 sources and tagging 0 as dead.) #IABot (v2.0.8,"{'id': 981593, 'name': 'InternetArchiveBot'}",165.0
61564534,2020-12-02 17:26:32+00:00,False,15150,"[[WP:SK]]+[[WP:SK/ToS|ToS]]+[[WP:SK/mSI|mSI]]+[[WP:SK/Bn|Bn]], drobne redakcyjne, drobne techniczne","{'id': 357169, 'name': 'Alan ffm'}",43.0
60105872,2020-06-16 20:47:45+00:00,False,15107,Wycofano ostatnią zmianę treści (wprowadzoną przez [[Specjalna:Wkład/77.89.124.199|77.89.124.199]]) – zbędny odstęp,"{'id': 33079, 'name': 'Salicyna'}",-8.0
60085741,2020-06-14 21:45:34+00:00,False,15115,,"{'id': None, 'name': '77.89.124.199'}",8.0
59859679,2020-05-21 13:17:01+00:00,True,15107,/* Okres od 1991 */ Nadinterpretacja faktów. Warto czytac ze zrozumieniem źródło.,"{'id': 13194, 'name': 'Uhmm'}",16.0
58873295,2020-02-23 11:37:27+00:00,False,15091,uściślenie,"{'id': None, 'name': '91.235.231.106'}",14.0
58593503,2020-01-23 01:06:50+00:00,False,15077,"[[WP:SK]]+[[WP:SK/ToS|ToS]]+[[WP:SK/mSI|mSI]]+[[WP:SK/Bn|Bn]], drobne redakcyjne, drobne techniczne","{'id': 357169, 'name': 'Alan ffm'}",-52.0
58592840,2020-01-22 22:28:32+00:00,True,15129,/* Okres międzywojenny */ źródła/przypisy,"{'id': 938351, 'name': 'OGPawlis'}",228.0
58300528,2019-12-20 05:22:15+00:00,True,14901,usunięcie powiadomienia o propozycji CzyWiesza,"{'id': 31007, 'name': 'MalarzBOT'}",-29.0
58279888,2019-12-17 15:16:22+00:00,True,14930,/* Początki */ lit.,"{'id': 761283, 'name': 'BasileusAutokratorPL'}",0.0
58092294,2019-11-26 12:01:56+00:00,True,14930,/* Początki */ Akt Zjednoczenia,"{'id': 20154, 'name': 'Xx236'}",21.0
58092268,2019-11-26 11:58:46+00:00,False,14909,/* Początki */,"{'id': 20154, 'name': 'Xx236'}",0.0
58092260,2019-11-26 11:57:59+00:00,False,14909,/* Początki */,"{'id': 20154, 'name': 'Xx236'}",62.0
58084573,2019-11-25 12:57:40+00:00,False,14847,drobne redakcyjne,"{'id': 714045, 'name': 'Ytabak'}",-25.0
58084504,2019-11-25 12:42:50+00:00,False,14872,"drobne redakcyjne, drobne techniczne","{'id': 714045, 'name': 'Ytabak'}",337.0
58084312,2019-11-25 11:57:04+00:00,False,14535,/* III RP - Ukraina */,"{'id': 20154, 'name': 'Xx236'}",154.0
58084299,2019-11-25 11:54:44+00:00,False,14381,/* III RP - Ukraina */ z Ukraińcy w POlsce,"{'id': 20154, 'name': 'Xx236'}",131.0
58084292,2019-11-25 11:52:56+00:00,True,14250,/* PRL - USSR */ poprawa linków,"{'id': 20154, 'name': 'Xx236'}",4.0
58084287,2019-11-25 11:51:54+00:00,False,14246,/* PRL - USSR */ z Ukraińcy w Polsce,"{'id': 20154, 'name': 'Xx236'}",280.0
58084277,2019-11-25 11:50:32+00:00,False,13966,/* III RP - Ukraina */,"{'id': 20154, 'name': 'Xx236'}",19.0
58084270,2019-11-25 11:49:12+00:00,False,13947,/* III RP - Ukraina */,"{'id': 20154, 'name': 'Xx236'}",35.0
58084251,2019-11-25 11:45:51+00:00,False,13912,/* III RP - Ukraina */,"{'id': 20154, 'name': 'Xx236'}",118.0
58084245,2019-11-25 11:44:40+00:00,False,13794,/* III RP - Ukraina */,"{'id': 20154, 'name': 'Xx236'}",204.0
58083001,2019-11-25 07:30:38+00:00,False,13590,/* PRL - USSR */ Panorama Racławicka,"{'id': 20154, 'name': 'Xx236'}",48.0
58082918,2019-11-25 07:03:07+00:00,False,13542,Zachodnioukraińska Republika Ludowa,"{'id': 20154, 'name': 'Xx236'}",79.0
58080138,2019-11-24 18:57:22+00:00,True,13463,Bot poprawia linkowanie wewnętrzne i wykonuje inne drobne zmiany.,"{'id': 705096, 'name': 'AndrzeiBOT'}",16.0
58078379,2019-11-24 15:18:31+00:00,False,13447,Artykuł ten został zgłoszony do umieszczenia na [[Wikipedia:Strona główna|stronie głównej]] w rubryce „[[Szablon:Czy wiesz|Czy wiesz]]” za pomocą [[Wikipedia:Narzędzia/CzyWiesz|gadżetu CzyWiesz]],"{'id': 761283, 'name': 'BasileusAutokratorPL'}",29.0
58078323,2019-11-24 15:11:27+00:00,False,13418,"drobne redakcyjne, drobne techniczne, drobne merytoryczne, źródła/przypisy","{'id': 761283, 'name': 'BasileusAutokratorPL'}",2053.0
58073067,2019-11-23 17:44:05+00:00,True,11365,Bot: Dodanie tytułów do linków w przypisach (patrz [[Wikipedysta:MastiBot/refLinks|FAQ]]),"{'id': 126431, 'name': 'MastiBot'}",1880.0
58070661,2019-11-23 11:33:39+00:00,False,9485,/* III RP - Ukraina */,"{'id': 20154, 'name': 'Xx236'}",239.0
58070648,2019-11-23 11:31:36+00:00,False,9246,/* III RP - Ukraina */,"{'id': 20154, 'name': 'Xx236'}",193.0
58070614,2019-11-23 11:25:53+00:00,False,9053,/* III RP - Ukraina */,"{'id': 20154, 'name': 'Xx236'}",228.0
58070607,2019-11-23 11:23:26+00:00,False,8825,/* III RP - Ukraina */,"{'id': 20154, 'name': 'Xx236'}",388.0
58070582,2019-11-23 11:20:06+00:00,False,8437,/* III RP - Ukraina */,"{'id': 20154, 'name': 'Xx236'}",170.0
58070570,2019-11-23 11:17:40+00:00,False,8267,/* III RP - Ukraina */,"{'id': 20154, 'name': 'Xx236'}",128.0
58070455,2019-11-23 11:12:42+00:00,False,8139,/* III RP - Ukraina */,"{'id': 20154, 'name': 'Xx236'}",177.0
58070413,2019-11-23 11:09:44+00:00,False,7962,/* III RP - Ukraina */ tekst z biografii Wjatrowycza,"{'id': 20154, 'name': 'Xx236'}",973.0
58069767,2019-11-23 10:34:26+00:00,True,6989,/* II wojna światowa */ OUN-B,"{'id': 20154, 'name': 'Xx236'}",10.0
58069676,2019-11-23 10:32:07+00:00,False,6979,/* II wojna światowa */ Służba Bezpieczeństwa OUN,"{'id': 20154, 'name': 'Xx236'}",81.0
58069557,2019-11-23 10:28:51+00:00,False,6898,/* II RP - USSR */,"{'id': 20154, 'name': 'Xx236'}",96.0
58069538,2019-11-23 10:25:58+00:00,False,6802,/* II RP - USSR */,"{'id': 20154, 'name': 'Xx236'}",12.0
58069496,2019-11-23 10:18:15+00:00,False,6790,/* II RP - USSR */,"{'id': 20154, 'name': 'Xx236'}",34.0
58069492,2019-11-23 10:16:45+00:00,False,6756,/* II RP - USSR */,"{'id': 20154, 'name': 'Xx236'}",83.0
58069435,2019-11-23 10:07:31+00:00,False,6673,/* II RP - USSR */,"{'id': 20154, 'name': 'Xx236'}",64.0
58069425,2019-11-23 10:05:50+00:00,False,6609,/* II RP - USSR */,"{'id': 20154, 'name': 'Xx236'}",4.0
58069418,2019-11-23 10:04:48+00:00,False,6605,/* II RP - USSR */,"{'id': 20154, 'name': 'Xx236'}",75.0
58069217,2019-11-23 09:54:26+00:00,False,6530,/* III RP */,"{'id': 20154, 'name': 'Xx236'}",10.0
58060570,2019-11-22 10:35:42+00:00,True,6520,/* II wojna światowa */,"{'id': 20154, 'name': 'Xx236'}",0.0
58060568,2019-11-22 10:35:23+00:00,False,6520,/* II wojna światowa */,"{'id': 20154, 'name': 'Xx236'}",108.0
58060556,2019-11-22 10:31:13+00:00,False,6412,/* II wojna światowa */,"{'id': 20154, 'name': 'Xx236'}",67.0
58060551,2019-11-22 10:29:21+00:00,False,6345,/* II wojna światowa */,"{'id': 20154, 'name': 'Xx236'}",26.0
58060544,2019-11-22 10:27:58+00:00,False,6319,/* II wojna światowa */,"{'id': 20154, 'name': 'Xx236'}",138.0
58060533,2019-11-22 10:24:18+00:00,False,6181,/* II wojna światowa */,"{'id': 20154, 'name': 'Xx236'}",120.0
58060526,2019-11-22 10:21:33+00:00,False,6061,/* II RP - USSR */,"{'id': 20154, 'name': 'Xx236'}",88.0
58060520,2019-11-22 10:18:34+00:00,False,5973,/* II RP - USSR */ Miejsce Odosobnienia w Berezie Kartuskiej,"{'id': 20154, 'name': 'Xx236'}",101.0
58060511,2019-11-22 10:16:30+00:00,False,5872,/* II RP - USSR */,"{'id': 20154, 'name': 'Xx236'}",144.0
58060501,2019-11-22 10:13:51+00:00,False,5728,/* II RP - USSR */,"{'id': 20154, 'name': 'Xx236'}",12.0
58060495,2019-11-22 10:13:02+00:00,False,5716,/* II RP - USSR */,"{'id': 20154, 'name': 'Xx236'}",103.0
58060487,2019-11-22 10:10:36+00:00,False,5613,/* II RP - USSR */ Polski Rejon Narodowy im. Juliana Marchlewskiego,"{'id': 20154, 'name': 'Xx236'}",93.0
58060484,2019-11-22 10:09:18+00:00,False,5520,/* PRL */,"{'id': 20154, 'name': 'Xx236'}",7.0
58060482,2019-11-22 10:09:01+00:00,False,5513,/* II RP */,"{'id': 20154, 'name': 'Xx236'}",7.0
58002895,2019-11-20 13:51:40+00:00,False,5506,/* PRL */,"{'id': 20154, 'name': 'Xx236'}",28.0
58002811,2019-11-20 13:37:52+00:00,False,5478,/* II RP */,"{'id': 20154, 'name': 'Xx236'}",90.0
58002805,2019-11-20 13:36:19+00:00,False,5388,/* II RP */,"{'id': 20154, 'name': 'Xx236'}",87.0
58002787,2019-11-20 13:33:20+00:00,False,5301,/* II RP */,"{'id': 20154, 'name': 'Xx236'}",89.0
